Nome do jogador,Posição do jogador,Gols feitos,Assistências,Gols + Assistências,Gols normais (exceto pênaltis),Gols esperados,Gols normais esperados (exceto pênaltis),Assistências esperadas,Gols esperados + Assistências esperadas (exceto pênaltis),Conduções progressivas,Passes progressivos,Passes progressivos recebidos,Gols por 90 minutos,Assistências por 90 minutos,Gols + Assistências por 90 minutos,Gols normais por 90 minutos,Gols + Assistências exceto pênaltis por 90 minutos,Gols esperados por 90 minutos,Assistências esperadas por 90 minutos,Gols + Assistências esperadas por 90 minutos,Gols normais + Assistências esperadas por 90 minutos,Total de chutes,Chutes a gol,Porcentagem de Chutes a gol,Chutes por 90 minutos,Chutes a gol por 90 minutos,Gols por chute,Gols por chute a gol,Distância média das finalizações,Chutes de falta,Pênaltis batidos,Gols normais esperados por chute,Diferença entre Gols e Gols Esperados (G-xG),Diferença entre Gols normais e Gols Esperados (G-xG),Passes concluídos,Passes tentados,Porcentagem de conclusão de passes,Distância total dos passes,Distância progressiva dos passes,Passes curtos concluídos,Passes curtos tentados,Porcentagem de passes curtos concluídos,Passes médios concluídos,Passes médios tentados,Porcentagem de passes médios concluídos,Passes longos concluídos,Passes longos tentados,Porcentagem de passes longos concluídos,Expectativa de assistencias,Assistencias menos gol assistidos esperados,Passes importantes,Passes no terço final,Passes para a área de pênalti,Cruzamentos para a área de pênalti,Passes em jogo,Passes de bola parada,Passes de bola parada (falta),Passes entre os zagueiros,Passes de reversão (mais de 40 jardas),Cruzamentos,Passes concluídos (tipo),Ações que levam a chutes,Ações que levam a chutes por 90 minutos,Passes em jogo que levam a chutes,Passes de bola parada que levam a chutes,Faltas ganhas que levam a chutes,Chutes que levam a outros chutes,Faltas que levam a chutes,Ações defensivas que levam a chutes,Ações que levam a gols,Ações que levam a gols por 90 minutos,Passes em jogo que levam a gols,Passes de bola parada que levam a gols,Faltas ganhas que levam a gols,Chutes que levam a gols,Faltas que levam a gols,Ações defensivas que levam a gols,Botes defensivos,Botes com recuperação de posse,Botes no terço defensivo,Botes no terço médio,Botes no terço ofensivo,Dribles defendidos,Tentativas de desarme,Porcentagem de desarmes bem-sucedidos,Tentativas frustradas de desarme,Bolas bloqueadas,Chutes bloqueados,Passes bloqueados,Interceptações,Botes + Interceptações,Cortes,Erros que levaram a chutes adversários,Toques na bola,Toques na área defensiva,Toques no terço defensivo,Toques no terço médio,Toques no terço ofensivo,Toques na área ofensiva,Toques com bola em jogo,Tentativas de drible,Dribles bem-sucedidos,Porcentagem de dribles bem-sucedidos,Vezes desarmado durante o drible,Porcentagem de vezes que foi desarmado,Conduções,Distância total das conduções,Distância progressiva das conduções,Conduções para o terço final,Conduções para a área de pênalti,Passes recebidos,Faltas sofridas,Recuperações de bola,Disputas aéreas vencidas,Disputas aéreas perdidas,Porcentagem de disputas aéreas vencidas
Kaique Rocha,Defensor,0,1,1,0,1.2,1.2,1.3,2.5,10,72,5,0.0,0.04,0.04,0.0,0.04,0.05,0.05,0.11,0.11,13,3,23.1,0.55,0.13,0.0,0.0,12.3,0,0,0.09,-1.2,-1.2,945,1080,87.5,18180,7051,309,340,90.9,553,601,92.0,77,121,63.6,0.7,-0.3,15,66,9,1,1029,51,38,0,1,4,945,33,1.4,25,1,3,2,0,2,2,0.08,2,0,0,0,0,0,32,23,24,6,2,21,33,63.6,12,27,19,8,32,64,124,1,1325,215,647,629,63,26,1325,17,13,76.5,3,17.6,735,3450,2005,10,1,809,9,90,58,20,74.4
Marcos Rocha,Defensor,0,2,2,0,0.2,0.2,2.8,3.0,18,97,51,0.0,0.13,0.13,0.0,0.13,0.01,0.18,0.2,0.2,3,0,0.0,0.19,0.0,0.0,0.0,19.6,0,0,0.07,-0.2,-0.2,817,1075,76.0,15554,7428,317,356,89.0,374,466,80.3,111,205,54.1,1.8,-0.8,21,96,16,6,862,210,36,2,4,40,817,55,3.55,42,9,2,0,0,2,7,0.45,5,1,0,0,0,1,35,20,17,14,4,13,30,43.3,17,17,6,11,22,57,32,2,1195,60,383,589,238,9,1195,13,6,46.2,6,46.2,534,2522,1608,22,1,671,8,69,12,10,54.5
Pedro Rocha Neves,Meio-campista,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,3,66.7,48,33,0,0,0.0,1,1,100.0,1,2,50.0,0.0,0.0,0,1,0,0,3,0,0,0,0,0,2,1,12.86,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,4,0,0,2,2,0,4,0,0,0.0,0,0.0,2,8,3,0,0,3,0,1,0,0,0.0
Pedro Rocha Neves,Atacante,0,1,1,0,0.1,0.1,0.6,0.7,2,1,5,0.0,1.87,1.87,0.0,1.87,0.15,1.09,1.24,1.24,1,0,0.0,1.87,0.0,0.0,0.0,8.7,0,0,0.08,-0.1,-0.1,14,21,66.7,216,44,10,13,76.9,2,2,100.0,2,4,50.0,0.3,0.4,4,0,0,0,18,2,0,0,1,3,14,4,7.5,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0,3,2,1,0,2,2,3,66.7,1,2,0,2,0,3,1,0,39,0,4,13,22,3,39,6,2,33.3,3,50.0,30,158,84,2,1,27,2,3,0,1,0.0
Sergio Rochet,Goleiro,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,306,465,65.8,8329,6437,63,63,100.0,149,152,98.0,92,243,37.9,0.0,0.0,0,5,0,0,312,149,56,0,0,0,306,1,0.06,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,0,502,413,499,3,0,0,502,0,0,0.0,0,0.0,250,1226,698,0,0,207,7,24,2,0,100.0
Yeferson Rodallega,Defensor,0,0,0,0,0.0,0.0,0.0,0.0,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,54,70.4,610,254,19,22,86.4,14,21,66.7,3,9,33.3,0.0,0.0,0,5,1,1,42,12,1,0,0,4,38,1,0.85,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0,1,2,0,2,0,1,7,0,66,7,23,30,13,0,66,0,0,0.0,0,0.0,28,123,73,1,0,30,0,4,0,1,0.0
Rodrigo,Meio-campista,0,0,0,0,0.5,0.5,0.0,0.5,5,1,4,0.0,0.0,0.0,0.0,0.0,0.67,0.05,0.72,0.72,3,1,33.3,4.35,1.45,0.0,0.0,19.9,0,0,0.15,-0.5,-0.5,20,26,76.9,332,68,9,9,100.0,8,10,80.0,2,3,66.7,0.1,0.0,1,1,1,1,23,3,1,0,0,3,20,1,1.45,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4,2,1,2,1,2,4,50.0,2,3,0,3,1,5,4,0,44,2,9,17,18,4,44,1,0,0.0,1,100.0,22,188,114,2,1,26,2,3,0,0,0.0
Arthur Rodrigues,Atacante,0,0,0,0,0.1,0.1,0.1,0.2,3,0,3,0.0,0.0,0.0,0.0,0.0,0.09,0.12,0.21,0.21,1,0,0.0,1.1,0.0,0.0,0.0,9.0,0,0,0.08,-0.1,-0.1,9,15,60.0,141,15,6,9,66.7,2,3,66.7,1,2,50.0,0.1,-0.1,2,0,0,0,15,0,0,0,0,0,9,3,3.29,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,24,1,2,12,11,2,24,5,1,20.0,4,80.0,12,173,73,3,0,18,0,1,1,1,50.0
Emerson Rodríguez,Atacante,1,0,1,1,0.5,0.5,0.3,0.8,21,9,54,0.23,0.0,0.23,0.23,0.23,0.12,0.07,0.19,0.19,7,3,42.9,1.64,0.7,0.14,0.33,17.9,0,0,0.07,0.5,0.5,70,113,61.9,986,258,45,59,76.3,16,31,51.6,5,13,38.5,0.3,-0.3,5,7,3,2,110,3,0,1,1,21,70,12,2.82,10,0,1,0,1,0,1,0.23,1,0,0,0,0,0,7,6,3,2,2,3,11,27.3,8,3,1,2,1,8,2,0,161,4,17,60,89,14,161,19,12,63.2,7,36.8,108,852,524,8,6,125,4,10,5,5,50.0
Emiliano Rodríguez,Atacante,0,0,0,0,2.8,2.8,0.5,3.4,10,13,64,0.0,0.0,0.0,0.0,0.0,0.23,0.04,0.27,0.27,30,10,33.3,2.46,0.82,0.0,0.0,13.9,0,0,0.09,-2.8,-2.8,141,224,62.9,1927,358,85,127,66.9,48,66,72.7,3,6,50.0,0.6,-0.5,11,12,5,1,208,14,0,0,0,7,141,20,1.61,12,1,3,1,2,1,0,0.0,0,0,0,0,0,0,7,4,1,3,3,3,12,25.0,9,8,1,7,1,8,9,0,378,11,30,175,179,64,378,28,9,32.1,16,57.1,195,882,283,11,6,253,22,40,40,60,40.0
James Rodríguez,Meio-campista,0,0,0,0,0.0,0.0,0.0,0.0,0,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,34,45,75.6,626,203,21,22,95.5,8,8,100.0,5,11,45.5,0.1,0.0,0,8,0,0,39,6,1,0,1,5,34,2,4.74,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,48,0,5,31,13,0,48,1,0,0.0,1,100.0,30,130,63,1,0,37,0,2,0,0,0.0
Luciano Rodríguez,Atacante,1,0,1,1,1.8,1.8,0.2,2.0,7,12,17,0.43,0.0,0.43,0.43,0.43,0.76,0.09,0.85,0.85,11,5,45.5,4.69,2.13,0.09,0.2,19.4,1,0,0.17,-0.8,-0.8,43,60,71.7,547,203,27,36,75.0,12,18,66.7,2,2,100.0,0.4,-0.2,3,5,6,0,55,5,0,1,0,2,43,12,5.12,7,0,0,1,4,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,3,33.3,2,1,0,1,1,2,1,0,95,2,12,39,47,11,95,9,2,22.2,6,66.7,68,407,234,7,2,72,12,10,2,7,22.2
Agustín Rogel,Defensor,0,0,0,0,0.8,0.8,0.0,0.8,0,10,0,0.0,0.0,0.0,0.0,0.0,0.15,0.01,0.16,0.16,9,3,33.3,1.74,0.58,0.0,0.0,9.4,0,0,0.08,-0.8,-0.8,219,254,86.2,4271,1342,52,61,85.2,154,164,93.9,12,24,50.0,0.0,0.0,1,13,0,0,248,6,5,0,4,0,219,5,0.97,4,0,0,0,0,1,0,0.0,0,0,0,0,0,0,4,3,1,3,0,3,5,60.0,2,2,0,2,6,10,19,0,297,26,152,134,12,10,297,1,1,100.0,0,0.0,180,605,239,0,0,206,3,13,24,4,85.7
Robert Rojas,Defensor,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,63,78,80.8,1284,496,17,19,89.5,37,45,82.2,9,12,75.0,0.0,0.0,0,0,1,0,74,4,2,0,0,1,63,2,1.03,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,4,3,3,1,0,2,2,100.0,0,0,0,0,1,5,14,0,100,18,58,37,5,0,100,0,0,0.0,0,0.0,52,204,94,0,0,56,0,4,6,5,54.5
Guilherme Romão,Defensor,1,3,4,1,1.7,1.7,2.6,4.3,57,108,104,0.04,0.13,0.17,0.04,0.17,0.07,0.11,0.18,0.18,29,9,31.0,1.24,0.38,0.03,0.11,16.6,0,0,0.06,-0.7,-0.7,791,1116,70.9,12951,5533,401,457,87.7,301,414,72.7,67,188,35.6,2.4,0.4,24,103,16,11,883,229,10,0,0,57,791,64,2.73,44,7,3,4,6,0,5,0.21,4,0,0,1,0,0,25,13,10,14,1,10,20,50.0,10,20,7,13,25,50,64,0,1364,76,343,632,401,52,1364,51,21,41.2,27,52.9,710,3944,2107,35,8,789,37,97,46,37,55.4
Ángel Romero,Atacante,5,0,5,5,4.8,4.0,1.1,5.1,21,45,112,0.36,0.0,0.36,0.36,0.36,0.34,0.08,0.42,0.37,39,12,30.8,2.79,0.86,0.13,0.42,16.4,4,1,0.11,0.2,1.0,322,444,72.5,4854,1383,180,210,85.7,95,122,77.9,28,49,57.1,1.8,-1.1,15,37,15,5,430,12,3,4,2,47,322,41,2.93,30,0,3,2,5,1,2,0.14,1,0,0,0,1,0,11,6,1,8,2,7,24,29.2,17,13,0,13,3,14,11,0,598,12,41,249,314,45,597,41,20,48.8,19,46.3,386,1705,740,19,5,479,36,46,20,24,45.5
Lucas Romero,Meio-campista,0,2,2,0,0.5,0.5,0.7,1.2,11,114,21,0.0,0.1,0.1,0.0,0.1,0.02,0.03,0.06,0.06,11,3,27.3,0.52,0.14,0.0,0.0,24.6,0,0,0.04,-0.5,-0.5,1102,1257,87.7,19047,5842,491,542,90.6,483,526,91.8,100,135,74.1,0.8,1.3,23,106,10,1,1199,55,47,0,4,3,1102,58,2.76,51,1,1,3,0,2,7,0.33,7,0,0,0,0,0,56,39,18,28,10,22,48,45.8,26,21,4,17,16,72,18,0,1416,39,312,904,208,7,1416,21,13,61.9,7,33.3,806,3503,1572,24,0,1018,19,104,23,10,69.7
Óscar Romero,Meio-campista,1,3,4,0,1.3,0.5,1.3,1.9,11,48,51,0.14,0.42,0.55,0.0,0.42,0.19,0.18,0.37,0.26,15,8,53.3,2.08,1.11,0.0,0.0,25.3,5,1,0.04,-0.3,-0.5,254,352,72.2,5039,1749,108,129,83.7,91,115,79.1,49,80,61.3,2.0,1.7,14,54,14,3,306,44,13,4,2,42,254,27,3.74,10,9,2,4,2,0,3,0.42,0,3,0,0,0,0,19,12,11,3,5,9,18,50.0,9,7,0,7,6,25,10,0,446,10,49,240,161,15,445,21,11,52.4,7,33.3,266,1085,425,10,1,296,15,39,5,11,31.3
Rômulo,Defensor,1,0,1,1,0.5,0.5,0.6,1.1,8,34,4,0.18,0.0,0.18,0.18,0.18,0.09,0.1,0.19,0.19,7,1,14.3,1.27,0.18,0.14,1.0,20.9,0,0,0.07,0.5,0.5,263,327,80.4,4464,1548,132,146,90.4,106,132,80.3,22,42,52.4,0.2,-0.6,4,25,6,1,307,19,4,0,3,3,263,9,1.64,7,0,0,1,0,1,1,0.18,1,0,0,0,0,0,14,9,8,5,1,8,12,66.7,4,8,3,5,9,23,24,0,397,36,155,199,46,6,397,6,3,50.0,3,50.0,214,1042,583,9,0,259,1,24,11,5,68.8
Romulo,Meio-campista,0,0,0,0,0.2,0.2,0.0,0.2,10,39,8,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.02,7,1,14.3,0.6,0.09,0.0,0.0,27.5,0,0,0.02,-0.2,-0.2,436,525,83.0,7281,1941,221,248,89.1,173,203,85.2,35,48,72.9,0.2,0.0,1,46,1,0,514,9,6,1,1,3,436,13,1.11,10,0,0,1,1,1,2,0.17,2,0,0,0,0,0,31,18,15,15,1,15,23,65.2,8,16,8,8,20,51,26,1,649,36,178,421,53,4,649,10,5,50.0,5,50.0,328,1360,561,6,1,373,12,57,25,15,62.5
Romulo,Atacante,0,0,0,0,0.1,0.1,0.4,0.4,4,5,27,0.0,0.0,0.0,0.0,0.0,0.04,0.22,0.26,0.26,4,0,0.0,2.37,0.0,0.0,0.0,27.5,0,0,0.02,-0.1,-0.1,47,69,68.1,736,190,23,30,76.7,21,26,80.8,2,7,28.6,0.4,-0.4,7,3,1,0,64,5,0,0,1,14,47,13,7.65,7,4,0,1,1,0,1,0.59,1,0,0,0,0,0,6,4,3,1,2,2,4,50.0,2,1,0,1,0,6,1,0,90,1,9,23,58,3,90,5,2,40.0,1,20.0,50,238,126,7,1,63,4,6,2,3,40.0
Ronald,Meio-campista,1,2,3,1,0.6,0.6,1.4,1.9,17,28,43,0.1,0.2,0.3,0.1,0.3,0.06,0.14,0.2,0.2,13,3,23.1,1.32,0.3,0.08,0.33,23.6,0,0,0.04,0.4,0.4,335,404,82.9,5676,1462,169,187,90.4,126,147,85.7,32,46,69.6,1.7,0.6,17,23,3,3,377,23,10,1,3,18,335,40,4.06,24,6,5,2,1,2,4,0.41,3,0,1,0,0,0,33,15,18,9,6,15,33,45.5,18,13,0,13,8,41,6,0,533,14,109,287,150,15,533,47,26,55.3,16,34.0,329,1944,849,15,5,356,18,69,5,16,23.8
Ronald,Meio-campista,0,0,0,0,0.0,0.0,0.0,0.0,0,4,2,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,1,0,0.0,2.43,0.0,0.0,0.0,14.0,0,0,0.02,0.0,0.0,28,32,87.5,417,172,13,15,86.7,14,14,100.0,0,1,0.0,0.0,0.0,0,3,0,0,32,0,0,0,0,0,28,2,4.86,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0,2,2,0,0,1,4,0,44,5,20,21,3,1,44,0,0,0.0,0,0.0,18,66,27,0,0,24,0,3,4,2,66.7
Ronaldo,Goleiro,0,1,1,0,0.0,0.0,0.3,0.3,0,0,0,0.0,0.04,0.04,0.0,0.04,0.0,0.01,0.01,0.01,1,0,0.0,0.04,0.0,0.0,0.0,10.4,0,0,0.03,0.0,0.0,418,616,67.9,13355,10173,63,64,98.4,172,176,97.7,177,370,47.8,0.0,0.7,2,12,1,0,386,230,48,0,1,0,418,4,0.17,3,1,0,0,0,0,1,0.04,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,10,0,664,577,659,5,1,1,664,0,0,0.0,0,0.0,306,1660,1077,0,0,236,4,26,3,0,100.0
Ronaldo,Meio-campista,1,0,1,1,0.4,0.4,0.0,0.5,2,12,3,0.27,0.0,0.27,0.27,0.27,0.12,0.01,0.12,0.12,2,1,50.0,0.54,0.27,0.5,1.0,7.9,0,0,0.21,0.6,0.6,151,179,84.4,2799,710,63,71,88.7,66,74,89.2,19,27,70.4,0.1,0.0,1,10,2,0,175,4,4,1,4,0,151,5,1.36,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,16,10,5,7,4,7,9,77.8,2,6,4,2,3,19,8,0,227,14,71,133,24,6,227,6,1,16.7,4,66.7,118,541,267,3,0,132,4,13,17,10,63.0
Budiga Roni,Meio-campista,1,0,1,1,0.6,0.6,0.1,0.8,2,31,16,0.11,0.0,0.11,0.11,0.11,0.07,0.02,0.09,0.09,9,4,44.4,1.02,0.45,0.11,0.25,25.1,0,0,0.07,0.4,0.4,298,374,79.7,5487,1474,123,143,86.0,142,170,83.5,29,43,67.4,0.2,-0.1,3,37,4,0,351,22,2,0,6,6,298,13,1.47,10,0,0,2,0,1,1,0.11,1,0,0,0,0,0,23,20,11,7,5,11,24,45.8,13,14,8,6,7,30,20,1,457,38,153,226,81,5,457,6,5,83.3,1,16.7,204,760,299,4,0,266,7,48,3,6,33.3
Rony,Atacante,4,2,6,4,6.8,6.8,2.7,9.6,17,20,102,0.26,0.13,0.39,0.26,0.39,0.44,0.18,0.62,0.62,48,19,39.6,3.11,1.23,0.08,0.21,13.4,0,0,0.14,-2.8,-2.8,174,242,71.9,2630,531,104,123,84.6,49,68,72.1,14,29,48.3,1.6,-0.7,23,10,12,4,223,19,1,1,2,28,174,52,3.36,38,0,2,5,6,1,3,0.19,2,0,0,1,0,0,14,8,0,8,6,3,10,30.0,7,6,0,6,2,16,11,0,385,9,24,122,241,80,385,17,7,41.2,9,52.9,210,934,364,4,7,262,27,34,17,50,25.4
Matheus Rossetto,Meio-campista,0,0,0,0,0.0,0.0,0.2,0.3,21,52,6,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,1,0,0.0,0.11,0.0,0.0,0.0,27.7,0,0,0.03,0.0,0.0,554,600,92.3,9820,2758,246,258,95.3,251,262,95.8,51,63,81.0,0.2,-0.2,4,78,3,0,578,21,17,0,5,1,554,17,1.86,17,0,0,0,0,0,2,0.22,2,0,0,0,0,0,10,8,2,7,1,2,10,20.0,8,6,0,6,11,21,12,0,658,16,120,491,53,0,658,15,10,66.7,3,20.0,393,2015,983,14,0,485,7,65,7,7,50.0
Rossi,Atacante,0,1,1,0,0.0,0.0,0.8,0.9,7,11,45,0.0,0.18,0.18,0.0,0.18,0.0,0.15,0.15,0.15,1,0,0.0,0.18,0.0,0.0,0.0,33.0,0,0,0.02,0.0,0.0,92,163,56.4,1602,472,39,61,63.9,35,52,67.3,13,31,41.9,0.8,0.2,15,8,10,6,140,23,6,0,0,49,92,21,3.73,11,9,0,0,1,0,2,0.36,1,1,0,0,0,0,8,8,4,4,0,3,6,50.0,3,10,1,9,5,13,7,0,212,5,34,83,97,7,212,5,1,20.0,3,60.0,102,498,192,6,0,125,8,20,7,11,38.9
Agustín Rossi,Goleiro,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,709,900,78.8,18610,12185,133,134,99.3,318,324,98.1,249,430,57.9,0.0,0.0,1,12,0,0,714,183,46,0,2,0,709,5,0.2,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,5,0,937,740,921,16,0,0,937,2,1,50.0,1,50.0,577,2883,1839,0,0,507,5,23,4,0,100.0
Ruan,Defensor,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,2,0,0.0,1.0,0.0,0.0,0.0,11.8,0,0,0.03,-0.1,-0.1,78,91,85.7,1507,488,22,27,81.5,51,54,94.4,5,9,55.6,0.0,0.0,0,2,0,0,90,1,1,0,0,0,78,1,0.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,7,6,6,1,0,4,4,100.0,0,1,1,0,1,8,14,0,114,20,83,29,3,3,114,0,0,0.0,0,0.0,54,151,52,0,0,73,1,4,12,1,92.3
Ruan,Atacante,0,0,0,0,0.2,0.2,0.0,0.2,1,5,11,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,3,2,66.7,2.73,1.82,0.0,0.0,16.4,0,0,0.08,-0.2,-0.2,23,29,79.3,326,97,9,12,75.0,12,12,100.0,0,1,0.0,0.0,0.0,0,3,1,0,28,1,0,0,0,1,23,2,1.82,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,3,0,3,0,0,1,0,49,1,5,20,25,3,49,9,3,33.3,5,55.6,30,181,50,3,1,37,3,4,1,3,25.0
Rubens,Defensor,0,1,1,0,0.2,0.2,1.1,1.3,7,10,26,0.0,0.21,0.21,0.0,0.21,0.04,0.22,0.26,0.26,5,0,0.0,1.04,0.0,0.0,0.0,20.1,0,0,0.04,-0.2,-0.2,167,233,71.7,2796,847,77,91,84.6,77,98,78.6,12,27,44.4,1.0,-0.1,9,7,7,5,198,35,2,0,3,24,167,17,3.53,16,0,0,0,0,1,3,0.62,3,0,0,0,0,0,25,18,15,7,3,10,20,50.0,10,8,1,7,11,36,14,0,305,16,78,142,86,6,305,8,3,37.5,4,50.0,139,635,274,6,0,173,7,16,9,10,47.4
Alan Ruschel,Defensor,1,1,2,1,0.7,0.7,1.2,1.9,28,87,60,0.05,0.05,0.1,0.05,0.1,0.03,0.06,0.1,0.1,8,2,25.0,0.4,0.1,0.13,0.5,24.8,0,0,0.08,0.3,0.3,819,1032,79.4,14104,5837,374,406,92.1,345,433,79.7,79,136,58.1,1.4,-0.2,19,61,11,5,778,253,44,0,5,55,819,42,2.12,26,12,0,0,3,1,4,0.2,1,1,0,0,1,1,53,25,28,23,2,31,62,50.0,31,23,11,12,28,81,38,0,1228,61,424,577,242,9,1228,20,7,35.0,13,65.0,603,2980,1552,20,1,674,30,73,16,17,48.5
José Sabino,Defensor,0,0,0,0,0.2,0.2,0.0,0.2,1,14,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.04,4,1,25.0,0.8,0.2,0.0,0.0,19.4,0,0,0.04,-0.2,-0.2,240,275,87.3,4914,1971,77,82,93.9,129,135,95.6,33,54,61.1,0.0,0.0,2,18,1,0,264,9,6,0,1,1,240,4,0.8,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0,8,7,5,1,2,2,5,40.0,3,4,4,0,8,16,29,0,332,45,190,137,7,3,332,2,1,50.0,1,50.0,181,773,492,1,0,229,1,12,15,6,71.4
Daniel Sales,Defensor,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
Rodrigo Sam,Defensor,1,0,1,1,0.4,0.4,0.1,0.5,2,21,1,0.12,0.0,0.12,0.12,0.12,0.05,0.01,0.06,0.06,4,1,25.0,0.47,0.12,0.25,1.0,8.3,0,0,0.1,0.6,0.6,342,395,86.6,6816,2457,82,99,82.8,233,243,95.9,24,40,60.0,0.2,-0.1,2,15,2,0,384,11,11,0,1,0,342,3,0.36,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0,14,10,10,3,1,8,14,57.1,6,13,11,2,18,32,35,0,492,85,295,181,19,10,492,3,3,100.0,0,0.0,249,1332,753,2,0,293,8,23,28,9,75.7
Philipe Sampaio,Defensor,0,0,0,0,0.1,0.1,0.2,0.2,0,3,0,0.0,0.0,0.0,0.0,0.0,0.09,0.16,0.24,0.24,1,0,0.0,1.0,0.0,0.0,0.0,9.0,0,0,0.09,-0.1,-0.1,70,77,90.9,1644,424,17,17,100.0,35,37,94.6,18,22,81.8,0.0,-0.2,1,4,0,0,77,0,0,0,1,1,70,2,2.0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,1,0,82,7,50,29,3,1,82,0,0,0.0,0,0.0,55,327,144,0,0,65,2,5,4,1,80.0
Alex Sandro,Defensor,0,0,0,0,0.0,0.0,0.6,0.7,6,10,14,0.0,0.0,0.0,0.0,0.0,0.03,0.47,0.5,0.5,1,0,0.0,0.75,0.0,0.0,0.0,28.7,0,0,0.04,0.0,0.0,97,101,96.0,1468,455,57,58,98.3,33,35,94.3,7,8,87.5,1.0,-0.6,4,10,4,2,97,4,1,0,0,7,97,8,6.0,7,1,0,0,0,0,0,0.0,0,0,0,0,0,0,2,2,0,1,1,0,0,0.0,0,0,0,0,1,3,4,0,109,3,23,42,46,2,109,2,2,100.0,0,0.0,67,367,235,5,0,83,1,5,2,1,66.7
